TIMESTAMP,VOLATILITY,FUTURE,RELATIVE_EXPIRY,DAYS_TO_EXPIRY
2014-01-02 02:12:09.517523,0.16706300000000002,228.39,4,119.235704
2014-01-02 02:12:09.517553,0.174766,226.955,5,183.235704
2014-01-02 02:12:10.519917,0.1789,226.725,6,245.235704
2014-01-02 02:12:33.567351,0.129173,232.965,1,19.235704000000002
2014-01-02 02:12:33.567365,0.140289,233.07,2,38.235704
2014-01-02 02:12:33.567379,0.149274,232.41,3,59.235704000000005
2014-01-02 02:12:33.567393,0.16706300000000002,228.315,4,119.235704
2014-01-02 02:12:33.567407,0.174766,226.875,5,183.235704
2014-01-02 02:12:33.567421,0.1789,226.675,6,245.235704
2014-01-02 02:12:33.567435,0.183,221.775,7,426.235704
2014-01-02 02:12:33.567448,0.1849,220.775,8,610.235704
2014-01-02 02:12:33.567462,0.185,216.775,9,792.235704
2014-01-02 02:12:33.567476,0.185,214.775,10,975.2357039999999
2014-01-02 02:12:33.567490,0.185,232.965,11,1157.235704
2014-01-02 02:13:25.675315,0.129173,232.99,1,19.232295999999998
2014-01-02 02:13:32.689763,0.140289,233.085,2,38.232296000000005
2014-01-02 02:13:45.714583,0.149274,232.475,3,59.232296
2014-01-02 02:13:46.716522,0.16706300000000002,228.395,4,119.23229599999999
2014-01-02 02:13:46.716543,0.174766,226.955,5,183.232296
2014-01-02 02:13:47.718497,0.1789,226.755,6,245.232296
2014-01-02 02:14:32.811890,0.129173,233.05,1,19.232295999999998
2014-01-02 02:14:32.811903,0.140289,233.155,2,38.232296000000005
2014-01-02 02:14:32.811917,0.149274,232.495,3,59.232296
2014-01-02 02:14:32.811931,0.16706300000000002,228.4,4,119.23229599999999
2014-01-02 02:14:32.811944,0.174766,226.96,5,183.232296
2014-01-02 02:14:32.811958,0.1789,226.76,6,245.232296
2014-01-02 02:14:32.811972,0.183,221.86,7,426.232296
2014-01-02 02:14:32.811985,0.1849,220.86,8,610.232296
2014-01-02 02:14:32.811999,0.185,216.86,9,792.232296
2014-01-02 02:14:32.812013,0.185,214.86,10,975.2322960000001
2014-01-02 02:14:32.812026,0.185,233.05,11,1157.2322960000001
2014-01-02 02:16:07.004468,0.129173,233.185,1,19.228889000000002
2014-01-02 02:16:10.010655,0.129173,233.185,1,19.228889000000002
2014-01-02 02:16:13.015845,0.140289,233.3,2,38.228889
2014-01-02 02:16:33.057428,0.129173,233.19,1,19.228889000000002
2014-01-02 02:16:33.057442,0.140289,233.295,2,38.228889
2014-01-02 02:16:33.057456,0.149274,232.635,3,59.228889
2014-01-02 02:16:33.057470,0.16706300000000002,228.54,4,119.228889
2014-01-02 02:16:33.057484,0.174766,227.1,5,183.22888899999998
2014-01-02 02:16:33.057498,0.1789,226.9,6,245.228889
2014-01-02 02:16:33.057512,0.183,222.0,7,426.228889
2014-01-02 02:16:33.057526,0.1849,221.0,8,610.228889
2014-01-02 02:16:33.057540,0.185,217.0,9,792.228889
2014-01-02 02:16:33.057554,0.185,215.0,10,975.2288890000001
2014-01-02 02:16:33.057568,0.185,233.19,11,1157.228889
2014-01-02 02:18:22.281990,0.129173,233.485,1,19.225481
2014-01-02 02:18:26.289243,0.129173,233.49,1,19.225481
2014-01-02 02:18:33.303629,0.129173,233.485,1,19.225481
2014-01-02 02:18:33.303644,0.140289,233.59,2,38.225481
2014-01-02 02:18:33.303660,0.149274,232.93,3,59.225481
2014-01-02 02:18:33.303674,0.16706300000000002,228.835,4,119.225481
2014-01-02 02:18:33.303690,0.174766,227.395,5,183.225481
2014-01-02 02:18:33.303704,0.1789,227.195,6,245.225481
2014-01-02 02:18:33.303718,0.183,222.295,7,426.22548099999995
2014-01-02 02:18:33.303731,0.1849,221.295,8,610.225481
2014-01-02 02:18:33.303745,0.185,217.295,9,792.225481
2014-01-02 02:18:33.303760,0.185,215.295,10,975.2254810000001
2014-01-02 02:18:33.303774,0.185,233.485,11,1157.225481
2014-01-02 02:20:16.515157,0.148774,232.86,3,59.222074
2014-01-02 02:20:33.550597,0.129173,233.445,1,19.222074
2014-01-02 02:20:33.550611,0.140289,233.55,2,38.222074
2014-01-02 02:20:33.550625,0.148774,232.89,3,59.222074
2014-01-02 02:20:33.550639,0.16706300000000002,228.795,4,119.22207399999999
2014-01-02 02:20:33.550654,0.174766,227.355,5,183.222074
2014-01-02 02:20:33.550668,0.1789,227.155,6,245.22207400000002
2014-01-02 02:20:33.550683,0.183,222.255,7,426.222074
2014-01-02 02:20:33.550697,0.1849,221.255,8,610.222074
2014-01-02 02:20:33.550711,0.185,217.255,9,792.222074
2014-01-02 02:20:33.550725,0.185,215.255,10,975.222074
2014-01-02 02:20:33.550739,0.185,233.445,11,1157.222074
2014-01-02 02:20:43.571859,0.16656300000000002,228.785,4,119.22207399999999
2014-01-02 02:20:46.578084,0.174266,227.34,5,183.222074
2014-01-02 02:22:33.800212,0.129173,233.415,1,19.218667
2014-01-02 02:22:33.800226,0.140289,233.52,2,38.218666999999996
2014-01-02 02:22:33.800240,0.148774,232.86,3,59.218667
2014-01-02 02:22:33.800254,0.16656300000000002,228.765,4,119.218667
2014-01-02 02:22:33.800271,0.174266,227.325,5,183.21866699999998
2014-01-02 02:22:33.800285,0.1789,227.125,6,245.21866699999998
2014-01-02 02:22:33.800299,0.183,222.225,7,426.218667
2014-01-02 02:22:33.800313,0.1849,221.225,8,610.218667
2014-01-02 02:22:33.800327,0.185,217.225,9,792.218667
2014-01-02 02:22:33.800341,0.185,215.225,10,975.218667
2014-01-02 02:22:33.800356,0.185,233.415,11,1157.218667
2014-01-02 02:24:34.045723,0.129173,233.385,1,19.215259
2014-01-02 02:24:34.045737,0.140289,233.49,2,38.215259
2014-01-02 02:24:34.045751,0.148774,232.83,3,59.215258999999996
2014-01-02 02:24:34.045764,0.16656300000000002,228.735,4,119.215259
2014-01-02 02:24:34.045778,0.174266,227.295,5,183.215259
2014-01-02 02:24:34.045792,0.1789,227.095,6,245.21525899999997
2014-01-02 02:24:34.045805,0.183,222.195,7,426.215259
2014-01-02 02:24:34.045819,0.1849,221.195,8,610.215259
2014-01-02 02:24:34.045833,0.185,217.195,9,792.215259
2014-01-02 02:24:34.045846,0.185,215.195,10,975.215259
2014-01-02 02:24:34.045860,0.185,233.385,11,1157.215259
2014-01-02 02:24:57.093875,0.129177,233.385,1,19.215259
2014-01-02 02:24:57.093896,0.140294,233.49,2,38.215259
2014-01-02 02:24:57.093910,0.148779,232.83,3,59.215258999999996
2014-01-02 02:24:57.093924,0.166568,228.735,4,119.215259
2014-01-02 02:24:57.093937,0.174271,227.295,5,183.215259
2014-01-02 02:24:57.093951,0.178905,227.095,6,245.21525899999997
2014-01-02 02:24:57.093964,0.183,222.195,7,426.215259
2014-01-02 02:24:57.093978,0.1849,221.195,8,610.215259
2014-01-02 02:24:57.093992,0.185,217.195,9,792.215259
2014-01-02 02:24:57.094005,0.185,215.195,10,975.215259
2014-01-02 02:24:57.094019,0.185,233.385,11,1157.215259
2014-01-02 02:26:34.295346,0.129177,233.42,1,19.211852
2014-01-02 02:26:34.295360,0.140294,233.525,2,38.211852
2014-01-02 02:26:34.295373,0.148779,232.865,3,59.211852
2014-01-02 02:26:34.295387,0.166568,228.77,4,119.21185200000001
2014-01-02 02:26:34.295401,0.174271,227.33,5,183.211852
2014-01-02 02:26:34.295415,0.178905,227.13,6,245.211852
2014-01-02 02:26:34.295429,0.183,222.23,7,426.21185199999996
2014-01-02 02:26:34.295442,0.1849,221.23,8,610.2118519999999
2014-01-02 02:26:34.295456,0.185,217.23,9,792.2118519999999
2014-01-02 02:26:34.295470,0.185,215.23,10,975.2118519999999
2014-01-02 02:26:34.295484,0.185,233.42,11,1157.211852
2014-01-02 02:28:34.542928,0.129177,233.37,1,19.208444
2014-01-02 02:28:34.542942,0.140294,233.475,2,38.208444
2014-01-02 02:28:34.542956,0.148779,232.815,3,59.20844399999999
2014-01-02 02:28:34.542970,0.166568,228.72,4,119.208444
2014-01-02 02:28:34.542984,0.174271,227.28,5,183.208444
2014-01-02 02:28:34.542997,0.178905,227.08,6,245.208444
2014-01-02 02:28:34.543011,0.183,222.18,7,426.20844400000004
2014-01-02 02:28:34.543024,0.1849,221.18,8,610.208444
2014-01-02 02:28:34.543038,0.185,217.18,9,792.208444
2014-01-02 02:28:34.543052,0.185,215.18,10,975.208444
2014-01-02 02:28:34.543065,0.185,233.37,11,1157.2084439999999
2014-01-02 02:29:51.700416,0.148779,232.835,3,59.205037
2014-01-02 02:29:57.712795,0.140294,233.505,2,38.205037
2014-01-02 02:30:34.788519,0.129177,233.39,1,19.205037
2014-01-02 02:30:34.788533,0.140294,233.495,2,38.205037
2014-01-02 02:30:34.788547,0.148779,232.835,3,59.205037
2014-01-02 02:30:34.788561,0.166568,228.74,4,119.205037
2014-01-02 02:30:34.788575,0.174271,227.3,5,183.205037
2014-01-02 02:30:34.788588,0.178905,227.1,6,245.205037
2014-01-02 02:30:34.788602,0.183,222.2,7,426.205037
2014-01-02 02:30:34.788616,0.1849,221.2,8,610.2050370000001
2014-01-02 02:30:34.788630,0.185,217.2,9,792.2050370000001
2014-01-02 02:30:34.788643,0.185,215.2,10,975.205037
2014-01-02 02:30:34.788657,0.185,233.39,11,1157.205037
2014-01-02 02:31:02.843938,0.129577,233.39,1,19.201629999999998
2014-01-02 02:31:04.848034,0.129577,233.39,1,19.201629999999998
2014-01-02 02:32:11.988297,0.129177,233.435,1,19.201629999999998
2014-01-02 02:32:16.998613,0.129177,233.425,1,19.201629999999998
2014-01-02 02:32:35.035083,0.129177,233.42,1,19.201629999999998
2014-01-02 02:32:35.035097,0.140294,233.525,2,38.20163
2014-01-02 02:32:35.035111,0.148779,232.865,3,59.20163
2014-01-02 02:32:35.035125,0.166568,228.77,4,119.20163000000001
2014-01-02 02:32:35.035139,0.174271,227.33,5,183.20163
2014-01-02 02:32:35.035153,0.178905,227.13,6,245.20163
2014-01-02 02:32:35.035167,0.183,222.23,7,426.20162999999997
2014-01-02 02:32:35.035181,0.1849,221.23,8,610.20163
2014-01-02 02:32:35.035195,0.185,217.23,9,792.20163
2014-01-02 02:32:35.035209,0.185,215.23,10,975.20163
2014-01-02 02:32:35.035223,0.185,233.42,11,1157.20163
2014-01-02 02:34:35.278688,0.129177,233.455,1,19.198222
2014-01-02 02:34:35.278702,0.140294,233.56,2,38.198221999999994
2014-01-02 02:34:35.278716,0.148779,232.9,3,59.198221999999994
2014-01-02 02:34:35.278730,0.166568,228.805,4,119.198222
2014-01-02 02:34:35.278744,0.174271,227.365,5,183.198222
2014-01-02 02:34:35.278758,0.178905,227.165,6,245.19822200000002
2014-01-02 02:34:35.278772,0.183,222.265,7,426.198222
2014-01-02 02:34:35.278785,0.1849,221.265,8,610.198222
2014-01-02 02:34:35.278799,0.185,217.265,9,792.198222
2014-01-02 02:34:35.278814,0.185,215.265,10,975.1982220000001
2014-01-02 02:34:35.278828,0.185,233.455,11,1157.198222
2014-01-02 02:35:59.454595,0.129577,233.14,1,19.194815
2014-01-02 02:36:04.464944,0.129577,233.145,1,19.194815
2014-01-02 02:36:34.527171,0.129577,233.04,1,19.194815
2014-01-02 02:36:34.527188,0.140294,233.145,2,38.194815000000006
2014-01-02 02:36:34.527202,0.148779,232.485,3,59.194815000000006
2014-01-02 02:36:34.527215,0.166568,228.39,4,119.19481499999999
2014-01-02 02:36:34.527229,0.174271,226.95,5,183.19481499999998
2014-01-02 02:36:34.527243,0.178905,226.75,6,245.19481499999998
2014-01-02 02:36:34.527256,0.183,221.85,7,426.19481500000006
2014-01-02 02:36:34.527270,0.1849,220.85,8,610.1948150000001
2014-01-02 02:36:34.527284,0.185,216.85,9,792.1948150000001
2014-01-02 02:36:34.527298,0.185,214.85,10,975.1948150000001
2014-01-02 02:36:34.527312,0.185,233.04,11,1157.194815
2014-01-02 02:37:32.645456,0.129977,232.745,1,19.191407
2014-01-02 02:37:36.653742,0.140794,232.775,2,38.191407
2014-01-02 02:37:42.665089,0.149279,232.01,3,59.191407
2014-01-02 02:38:11.725952,0.129577,232.675,1,19.191407
2014-01-02 02:38:15.734208,0.129577,232.69,1,19.191407
2014-01-02 02:38:22.748615,0.129977,232.695,1,19.191407
2014-01-02 02:38:32.770393,0.129977,232.655,1,19.191407
2014-01-02 02:38:34.774747,0.129977,232.65,1,19.191407
2014-01-02 02:38:34.774761,0.140794,232.755,2,38.191407
2014-01-02 02:38:34.774775,0.149279,232.095,3,59.191407
2014-01-02 02:38:34.774789,0.166568,228.0,4,119.19140700000001
2014-01-02 02:38:34.774803,0.174271,226.56,5,183.191407
2014-01-02 02:38:34.774816,0.178905,226.36,6,245.19140699999997
2014-01-02 02:38:34.774830,0.183,221.46,7,426.191407
2014-01-02 02:38:34.774844,0.1849,220.46,8,610.191407
2014-01-02 02:38:34.774858,0.185,216.46,9,792.191407
2014-01-02 02:38:34.774872,0.185,214.46,10,975.191407
2014-01-02 02:38:34.774889,0.185,232.65,11,1157.191407
2014-01-02 02:39:07.841486,0.129977,232.465,1,19.188
2014-01-02 02:39:18.864181,0.130377,232.465,1,19.188
2014-01-02 02:40:35.018277,0.130377,232.47,1,19.188
2014-01-02 02:40:35.018291,0.140794,232.575,2,38.188
2014-01-02 02:40:35.018304,0.149279,231.915,3,59.188
2014-01-02 02:40:35.018318,0.166568,227.82,4,119.188
2014-01-02 02:40:35.018332,0.174271,226.38,5,183.188
2014-01-02 02:40:35.018345,0.178905,226.18,6,245.188
2014-01-02 02:40:35.018359,0.183,221.28,7,426.188
2014-01-02 02:40:35.018373,0.1849,220.28,8,610.188
2014-01-02 02:40:35.018386,0.185,216.28,9,792.188
2014-01-02 02:40:35.018400,0.185,214.28,10,975.188
2014-01-02 02:40:35.018414,0.185,232.47,11,1157.188
2014-01-02 02:40:40.028632,0.140794,232.59,2,38.188
2014-01-02 02:40:40.028646,0.149279,231.925,3,59.188
2014-01-02 02:40:41.030359,0.166568,227.84,4,119.188
2014-01-02 02:40:41.030391,0.174271,226.4,5,183.188
2014-01-02 02:40:42.032383,0.178905,226.205,6,245.188
2014-01-02 02:41:20.110812,0.130377,232.575,1,19.184593
2014-01-02 02:41:47.167484,0.149779,232.05,3,59.18459300000001
2014-01-02 02:41:48.169545,0.167068,227.96,4,119.18459299999999
2014-01-02 02:41:51.175765,0.174771,226.515,5,183.184593
2014-01-02 02:41:52.177831,0.179405,226.31,6,245.184593
2014-01-02 02:42:35.265878,0.130377,232.425,1,19.184593
2014-01-02 02:42:35.265892,0.140794,232.53,2,38.184593
2014-01-02 02:42:35.265906,0.149779,231.87,3,59.18459300000001
2014-01-02 02:42:35.265919,0.167068,227.775,4,119.18459299999999
2014-01-02 02:42:35.265933,0.174771,226.335,5,183.184593
2014-01-02 02:42:35.265947,0.179405,226.135,6,245.184593
2014-01-02 02:42:35.265961,0.183,221.235,7,426.18459299999995
2014-01-02 02:42:35.265975,0.1849,220.235,8,610.184593
2014-01-02 02:42:35.265989,0.185,216.235,9,792.184593
2014-01-02 02:42:35.266003,0.185,214.235,10,975.184593
2014-01-02 02:42:35.266016,0.185,232.425,11,1157.184593
2014-01-02 02:43:09.335654,0.149779,231.48,3,59.181185
2014-01-02 02:43:12.341878,0.150279,231.46,3,59.181185
2014-01-02 02:43:14.346000,0.167568,227.38,4,119.18118500000001
2014-01-02 02:43:19.357318,0.140794,232.135,2,38.181185
2014-01-02 02:43:37.393458,0.140794,232.11,2,38.181185
2014-01-02 02:43:37.393487,0.150279,231.45,3,59.181185
2014-01-02 02:43:38.395485,0.167568,227.325,4,119.18118500000001
2014-01-02 02:43:38.395514,0.174771,225.885,5,183.181185
2014-01-02 02:43:39.397545,0.179405,225.665,6,245.181185
2014-01-02 02:44:17.475942,0.150279,231.545,3,59.181185
2014-01-02 02:44:28.498691,0.167568,227.38,4,119.18118500000001
2014-01-02 02:44:35.513428,0.130377,232.035,1,19.181185
2014-01-02 02:44:35.513442,0.140794,232.14,2,38.181185
2014-01-02 02:44:35.513456,0.150279,231.48,3,59.181185
2014-01-02 02:44:35.513470,0.167568,227.385,4,119.18118500000001
2014-01-02 02:44:35.513484,0.174771,225.945,5,183.181185
2014-01-02 02:44:35.513502,0.179405,225.745,6,245.181185
2014-01-02 02:44:35.513524,0.183,220.845,7,426.18118499999997
2014-01-02 02:44:35.513540,0.1849,219.845,8,610.1811849999999
2014-01-02 02:44:35.513554,0.185,215.845,9,792.1811849999999
2014-01-02 02:44:35.513569,0.185,213.845,10,975.1811849999999
2014-01-02 02:44:35.513583,0.185,232.035,11,1157.181185
2014-01-02 02:45:12.588452,0.130377,231.965,1,19.177778
2014-01-02 02:45:16.596696,0.130377,231.87,1,19.177778
2014-01-02 02:45:18.600822,0.130777,231.895,1,19.177778
2014-01-02 02:45:20.604951,0.141294,231.995,2,38.177778
2014-01-02 02:46:35.764027,0.130777,231.995,1,19.177778
2014-01-02 02:46:35.764041,0.141294,232.1,2,38.177778
2014-01-02 02:46:35.764055,0.150279,231.44,3,59.177778
2014-01-02 02:46:35.764068,0.167568,227.345,4,119.177778
2014-01-02 02:46:35.764082,0.174771,225.905,5,183.177778
2014-01-02 02:46:35.764095,0.179405,225.705,6,245.177778
2014-01-02 02:46:35.764110,0.183,220.805,7,426.17777800000005
2014-01-02 02:46:35.764123,0.1849,219.805,8,610.177778
2014-01-02 02:46:35.764136,0.185,215.805,9,792.177778
2014-01-02 02:46:35.764150,0.185,213.805,10,975.177778
2014-01-02 02:46:35.764164,0.185,231.995,11,1157.177778
2014-01-02 02:46:48.790480,0.130377,231.98,1,19.177778
2014-01-02 02:46:55.805953,0.130377,232.015,1,19.177778
2014-01-02 02:47:05.825553,0.140794,232.155,2,38.17437
2014-01-02 02:47:40.897796,0.130377,232.14,1,19.17437
2014-01-02 02:47:42.901894,0.130377,232.14,1,19.17437
2014-01-02 02:48:03.945250,0.129977,232.19,1,19.17437
2014-01-02 02:48:08.955427,0.140294,232.325,2,38.17437
2014-01-02 02:48:09.957632,0.149779,231.675,3,59.174369999999996
2014-01-02 02:48:36.011587,0.129977,232.33,1,19.17437
2014-01-02 02:48:36.011601,0.140294,232.435,2,38.17437
2014-01-02 02:48:36.011615,0.149779,231.775,3,59.174369999999996
2014-01-02 02:48:36.011628,0.167568,227.68,4,119.17437
2014-01-02 02:48:36.011642,0.174771,226.24,5,183.17436999999998
2014-01-02 02:48:36.011655,0.179405,226.04,6,245.17437
2014-01-02 02:48:36.011669,0.183,221.14,7,426.17437
2014-01-02 02:48:36.011683,0.1849,220.14,8,610.1743700000001
2014-01-02 02:48:36.011696,0.185,216.14,9,792.1743700000001
2014-01-02 02:48:36.011710,0.185,214.14,10,975.17437
2014-01-02 02:48:36.011723,0.185,232.33,11,1157.17437
2014-01-02 02:49:03.067981,0.167068,227.64,4,119.17096299999999
2014-01-02 02:49:06.074139,0.167068,227.635,4,119.17096299999999
2014-01-02 02:49:49.162888,0.129977,232.28,1,19.170963
2014-01-02 02:49:55.174244,0.129977,232.245,1,19.170963
2014-01-02 02:50:36.261198,0.129977,232.025,1,19.170963
2014-01-02 02:50:36.261212,0.140294,232.13,2,38.170963
2014-01-02 02:50:36.261226,0.149779,231.47,3,59.170963
2014-01-02 02:50:36.261239,0.167068,227.375,4,119.17096299999999
2014-01-02 02:50:36.261253,0.174771,225.935,5,183.170963
2014-01-02 02:50:36.261266,0.179405,225.735,6,245.170963
2014-01-02 02:50:36.261280,0.183,220.835,7,426.170963
2014-01-02 02:50:36.261294,0.1849,219.835,8,610.170963
2014-01-02 02:50:36.261308,0.185,215.835,9,792.170963
2014-01-02 02:50:36.261321,0.185,213.835,10,975.170963
2014-01-02 02:50:36.261335,0.185,232.025,11,1157.170963
2014-01-02 02:51:05.323656,0.129977,232.065,1,19.167556
2014-01-02 02:51:07.327816,0.130377,232.065,1,19.167556
2014-01-02 02:52:36.515756,0.130377,232.275,1,19.167556
2014-01-02 02:52:36.515770,0.140294,232.38,2,38.167556
2014-01-02 02:52:36.515785,0.149779,231.72,3,59.167556000000005
2014-01-02 02:52:36.515799,0.167068,227.625,4,119.167556
2014-01-02 02:52:36.515813,0.174771,226.185,5,183.16755600000002
2014-01-02 02:52:36.515826,0.179405,225.985,6,245.16755600000002
2014-01-02 02:52:36.515840,0.183,221.085,7,426.16755599999993
2014-01-02 02:52:36.515854,0.1849,220.085,8,610.167556
2014-01-02 02:52:36.515868,0.185,216.085,9,792.167556
2014-01-02 02:52:36.515882,0.185,214.085,10,975.1675560000001
2014-01-02 02:52:36.515895,0.185,232.275,11,1157.167556
2014-01-02 02:52:47.538099,0.129977,232.29,1,19.167556
2014-01-02 02:54:36.766442,0.129977,232.295,1,19.164148
2014-01-02 02:54:36.766456,0.140294,232.4,2,38.164148
2014-01-02 02:54:36.766470,0.149779,231.74,3,59.164148
2014-01-02 02:54:36.766487,0.167068,227.645,4,119.164148
2014-01-02 02:54:36.766501,0.174771,226.205,5,183.164148
2014-01-02 02:54:36.766515,0.179405,226.005,6,245.164148
2014-01-02 02:54:36.766529,0.183,221.105,7,426.16414800000007
2014-01-02 02:54:36.766543,0.1849,220.105,8,610.1641480000001
2014-01-02 02:54:36.766557,0.185,216.105,9,792.1641480000001
2014-01-02 02:54:36.766571,0.185,214.105,10,975.1641480000001
2014-01-02 02:54:36.766585,0.185,232.295,11,1157.164148
2014-01-02 02:55:14.845417,0.130375,232.315,1,19.160741
2014-01-02 02:55:14.845441,0.140631,232.42,2,38.160740999999994
2014-01-02 02:55:14.845456,0.150127,231.76,3,59.160741
2014-01-02 02:55:14.845470,0.16742100000000001,227.665,4,119.16074099999999
2014-01-02 02:55:14.845484,0.175126,226.225,5,183.160741
2014-01-02 02:55:14.845497,0.179809,226.025,6,245.160741
2014-01-02 02:55:14.845511,0.183,221.125,7,426.16074100000003
2014-01-02 02:55:14.845525,0.1849,220.125,8,610.160741
2014-01-02 02:55:14.845539,0.185,216.125,9,792.160741
2014-01-02 02:55:14.845553,0.185,214.125,10,975.160741
2014-01-02 02:55:14.845567,0.185,232.315,11,1157.160741
2014-01-02 02:56:37.012899,0.130375,232.275,1,19.160741
2014-01-02 02:56:37.012913,0.140631,232.38,2,38.160740999999994
2014-01-02 02:56:37.012926,0.150127,231.72,3,59.160741
2014-01-02 02:56:37.012939,0.16742100000000001,227.625,4,119.16074099999999
2014-01-02 02:56:37.012953,0.175126,226.185,5,183.160741
2014-01-02 02:56:37.012966,0.179809,225.985,6,245.160741
2014-01-02 02:56:37.012979,0.183,221.085,7,426.16074100000003
2014-01-02 02:56:37.012992,0.1849,220.085,8,610.160741
2014-01-02 02:56:37.013005,0.185,216.085,9,792.160741
2014-01-02 02:56:37.013019,0.185,214.085,10,975.160741
2014-01-02 02:56:37.013033,0.185,232.275,11,1157.160741
2014-01-02 02:56:53.046610,0.130375,232.265,1,19.160741
2014-01-02 02:56:56.052798,0.130375,232.265,1,19.160741
2014-01-02 02:58:33.247930,0.130375,232.22,1,19.157332999999998
2014-01-02 02:58:36.254452,0.130375,232.265,1,19.157332999999998
2014-01-02 02:58:36.254466,0.140631,232.37,2,38.157333
2014-01-02 02:58:36.254479,0.150127,231.71,3,59.157332999999994
2014-01-02 02:58:36.254493,0.16742100000000001,227.615,4,119.15733300000001
2014-01-02 02:58:36.254506,0.175126,226.175,5,183.157333
2014-01-02 02:58:36.254520,0.179809,225.975,6,245.157333
2014-01-02 02:58:36.254534,0.183,221.075,7,426.157333
2014-01-02 02:58:36.254547,0.1849,220.075,8,610.157333
2014-01-02 02:58:36.254561,0.185,216.075,9,792.157333
2014-01-02 02:58:36.254575,0.185,214.075,10,975.157333
2014-01-02 02:58:36.254589,0.185,232.265,11,1157.157333
2014-01-02 03:00:36.501040,0.130375,232.28,1,19.153926000000002
2014-01-02 03:00:36.501055,0.140631,232.385,2,38.153926
2014-01-02 03:00:36.501069,0.150127,231.725,3,59.153926
2014-01-02 03:00:36.501083,0.16742100000000001,227.63,4,119.153926
2014-01-02 03:00:36.501097,0.175126,226.19,5,183.153926
2014-01-02 03:00:36.501110,0.179809,225.99,6,245.15392599999998
2014-01-02 03:00:36.501124,0.183,221.09,7,426.15392599999996
2014-01-02 03:00:36.501138,0.1849,220.09,8,610.153926
2014-01-02 03:00:36.501152,0.185,216.09,9,792.153926
2014-01-02 03:00:36.501166,0.185,214.09,10,975.153926
2014-01-02 03:00:36.501179,0.185,232.28,11,1157.153926
2014-01-02 03:02:36.744605,0.130375,232.16,1,19.150519
2014-01-02 03:02:36.744618,0.140631,232.265,2,38.150519
2014-01-02 03:02:36.744632,0.150127,231.605,3,59.150518999999996
2014-01-02 03:02:36.744646,0.16742100000000001,227.51,4,119.15051899999999
2014-01-02 03:02:36.744660,0.175126,226.07,5,183.150519
2014-01-02 03:02:36.744673,0.179809,225.87,6,245.150519
2014-01-02 03:02:36.744687,0.183,220.97,7,426.15051900000003
2014-01-02 03:02:36.744700,0.1849,219.97,8,610.150519
2014-01-02 03:02:36.744714,0.185,215.97,9,792.150519
2014-01-02 03:02:36.744728,0.185,213.97,10,975.1505189999999
2014-01-02 03:02:36.744742,0.185,232.16,11,1157.150519
2014-01-02 03:04:36.993346,0.130375,232.225,1,19.147111
2014-01-02 03:04:36.993362,0.140631,232.33,2,38.147110999999995
2014-01-02 03:04:36.993376,0.150127,231.67,3,59.147110999999995
2014-01-02 03:04:36.993390,0.16742100000000001,227.575,4,119.14711100000001
2014-01-02 03:04:36.993405,0.175126,226.135,5,183.14711100000002
2014-01-02 03:04:36.993419,0.179809,225.935,6,245.147111
2014-01-02 03:04:36.993433,0.183,221.035,7,426.14711100000005
2014-01-02 03:04:36.993447,0.1849,220.035,8,610.147111
2014-01-02 03:04:36.993461,0.185,216.035,9,792.147111
2014-01-02 03:04:36.993475,0.185,214.035,10,975.147111
2014-01-02 03:04:36.993489,0.185,232.225,11,1157.147111
2014-01-02 03:06:37.241718,0.130375,232.145,1,19.143704
2014-01-02 03:06:37.241732,0.140631,232.25,2,38.143704
2014-01-02 03:06:37.241746,0.150127,231.59,3,59.14370400000001
2014-01-02 03:06:37.241759,0.16742100000000001,227.495,4,119.143704
2014-01-02 03:06:37.241773,0.175126,226.055,5,183.143704
2014-01-02 03:06:37.241787,0.179809,225.855,6,245.143704
2014-01-02 03:06:37.241801,0.183,220.955,7,426.143704
2014-01-02 03:06:37.241815,0.1849,219.955,8,610.143704
2014-01-02 03:06:37.241829,0.185,215.955,9,792.143704
2014-01-02 03:06:37.241842,0.185,213.955,10,975.143704
2014-01-02 03:06:37.241856,0.185,232.145,11,1157.1437039999998
2014-01-02 03:08:13.440231,0.130375,232.355,1,19.140296
2014-01-02 03:08:37.491287,0.130375,232.38,1,19.140296
2014-01-02 03:08:37.491301,0.140631,232.485,2,38.140296
2014-01-02 03:08:37.491315,0.150127,231.825,3,59.140296
2014-01-02 03:08:37.491329,0.16742100000000001,227.73,4,119.14029599999999
2014-01-02 03:08:37.491343,0.175126,226.29,5,183.140296
2014-01-02 03:08:37.491357,0.179809,226.09,6,245.140296
2014-01-02 03:08:37.491373,0.183,221.19,7,426.140296
2014-01-02 03:08:37.491388,0.1849,220.19,8,610.140296
2014-01-02 03:08:37.491402,0.185,216.19,9,792.140296
2014-01-02 03:08:37.491416,0.185,214.19,10,975.140296
2014-01-02 03:08:37.491430,0.185,232.38,11,1157.140296
2014-01-02 03:10:37.736855,0.130375,232.28,1,19.136889
2014-01-02 03:10:37.736869,0.140631,232.385,2,38.136889000000004
2014-01-02 03:10:37.736883,0.150127,231.725,3,59.136889000000004
2014-01-02 03:10:37.736897,0.16742100000000001,227.63,4,119.136889
2014-01-02 03:10:37.736910,0.175126,226.19,5,183.136889
2014-01-02 03:10:37.736924,0.179809,225.99,6,245.13688900000002
